show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year_added,month_added,primary_genre,duration_minutes,seasons
s351,TV Show,The Dark Storm Chronicles 351,Unknown,"Sara Müller, Min Park, Raj Nair, Priya Silva",Nigeria,15-12-2022,2020,PG,1 Seasons,"Crime TV Shows, TV Action & Adventure",A gripping tv show exploring themes of survival and identity in Nigeria.,2022,December,Crime TV Shows,,1
s352,Movie,The Last Rebellion 352,Hana Costa,"David Park, Anil Patel, Sara Kumar",Egypt,10-01-2024,2023,TV-MA,124 min,"Sci-Fi & Fantasy, Independent Movies",A gripping movie exploring themes of survival and identity in Egypt.,2024,January,Sci-Fi & Fantasy,124,
s353,Movie,The Forgotten Empire 353,Priya Patel,"Maria Lee, Carlos Patel, John Müller, Elena Park",United Kingdom,15-06-2018,2017,TV-14,149 min,Romantic Movies,A gripping movie exploring themes of survival and identity in United Kingdom.,2018,June,Romantic Movies,149,
s354,Movie,The Forgotten City 354,Fatima Patel,"Fatima Kumar, Priya Lee, Sara Rossi, Elena Patel, John Rossi, Yuki Rossi",Japan,25-04-2017,2017,R,165 min,Romantic Movies,A gripping movie exploring themes of survival and identity in Japan.,2017,April,Romantic Movies,165,
s355,Movie,The Golden Horizon 355,Min Smith,"Tom Garcia, Yuki Smith, John Garcia",United States,23-11-2026,2023,TV-MA,173 min,Documentaries,A gripping movie exploring themes of survival and identity in United States.,2026,November,Documentaries,173,
s356,Movie,The Broken Storm 356,Raj Khan,"Maria Rossi, Sara Silva, Min Park, Raj Khan, Hana Smith, Raj Nair",Spain,05-12-2026,2022,TV-14,133 min,Documentaries,A gripping movie exploring themes of survival and identity in Spain.,2026,December,Documentaries,133,
s357,Movie,The Hidden Legacy 357,Min Rossi,"Maria Costa, Yuki Garcia, Fatima Tanaka, Elena Lee, Yuki Costa",United States,11-11-2024,2023,TV-MA,122 min,"Romantic Movies, Sci-Fi & Fantasy, Children & Family Movies",A gripping movie exploring themes of survival and identity in United States.,2024,November,Romantic Movies,122,
s358,TV Show,The Secret Dreams 358,Unknown,"Wei Nair, Maria Garcia, Carlos Smith, Anil Lee",France,10-06-2025,2022,PG,8 Seasons,"Crime TV Shows, Reality TV, Docuseries",A gripping tv show exploring themes of survival and identity in France.,2025,June,Crime TV Shows,,8
s359,Movie,The Hidden Empire 359,Unknown,"Wei Patel, Yuki Smith, Raj Silva, Elena Costa, Maria Rossi, David Garcia",United States,06-06-2024,2022,TV-14,96 min,"Dramas, Romantic Movies, Independent Movies",A gripping movie exploring themes of survival and identity in United States.,2024,June,Dramas,96,
s360,Movie,The Dark Horizon 360,Maria Costa,"Min Lee, John Park, Elena Kumar, Maria Müller, John Khan, Raj Silva, Carlos Rossi",Brazil,17-09-2021,2020,TV-14,112 min,"Horror Movies, Children & Family Movies, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in Brazil.,2021,September,Horror Movies,112,
s361,Movie,The Endless Kingdom 361,Fatima Tanaka,"Priya Patel, Min Müller, Priya Patel",Australia,02-06-2025,2023,TV-G,147 min,"Documentaries, Independent Movies, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in Australia.,2025,June,Documentaries,147,
s362,Movie,The Endless Promise 362,Aisha Lee,"Sara Kumar, Yuki Lee, Sara Khan, Min Nair, Priya Tanaka, Min Park",United States,11-08-2021,2019,TV-MA,147 min,"Independent Movies, Dramas, Romantic Movies",A gripping movie exploring themes of survival and identity in United States.,2021,August,Independent Movies,147,
s363,TV Show,The Secret Empire 363,Unknown,"Priya Garcia, Hana Khan, Elena Nair, David Smith, Tom Smith, Raj Silva, Fatima Silva",United States,06-05-2021,2021,TV-14,7 Seasons,TV Mysteries,A gripping tv show exploring themes of survival and identity in United States.,2021,May,TV Mysteries,,7
s364,TV Show,The Golden Dreams 364,Unknown,"Elena Kumar, Yuki Nair, Yuki Rossi, Min Tanaka, Raj Costa",France,25-10-2017,2016,TV-G,3 Seasons,TV Action & Adventure,A gripping tv show exploring themes of survival and identity in France.,2017,October,TV Action & Adventure,,3
s365,Movie,The Secret Journey 365,Elena Park,"Raj Smith, Fatima Rossi, Priya Johnson, Sara Johnson",United States,27-11-2022,2021,PG,151 min,"Comedies, Horror Movies",A gripping movie exploring themes of survival and identity in United States.,2022,November,Comedies,151,
s366,Movie,The Golden City 366,Raj Nair,"Wei Johnson, Anil Garcia, David Rossi, Maria Lee, Wei Kumar",United Kingdom,28-07-2016,2015,TV-MA,103 min,"Children & Family Movies, Comedies, Romantic Movies",A gripping movie exploring themes of survival and identity in United Kingdom.,2016,July,Children & Family Movies,103,
s367,Movie,The Dark Memory 367,Priya Patel,"Wei Costa, John Johnson, Wei Patel, David Nair",Australia,21-07-2024,2022,TV-14,115 min,Horror Movies,A gripping movie exploring themes of survival and identity in Australia.,2024,July,Horror Movies,115,
s368,TV Show,The Silent Horizon 368,Unknown,"Maria Patel, Yuki Lee, Elena Silva",United States,09-05-2016,2013,TV-14,6 Seasons,"TV Mysteries, Romantic TV Shows, Crime TV Shows",A gripping tv show exploring themes of survival and identity in United States.,2016,May,TV Mysteries,,6
s369,Movie,The Wild City 369,John Silva,"Priya Smith, Maria Kumar, Elena Lee, Yuki Park, Sara Garcia, Min Johnson",India,05-04-2022,2017,TV-Y7,134 min,Documentaries,A gripping movie exploring themes of survival and identity in India.,2022,April,Documentaries,134,
s370,Movie,The Hidden Promise 370,Maria Park,"Yuki Garcia, Hana Garcia, Priya Silva, John Smith",Germany,23-03-2025,2023,R,108 min,Comedies,A gripping movie exploring themes of survival and identity in Germany.,2025,March,Comedies,108,
s371,TV Show,The Broken Legacy 371,Unknown,"Anil Rossi, John Khan, Anil Smith, Yuki Müller, Raj Costa, John Costa, John Johnson",Japan,02-07-2024,2022,TV-PG,4 Seasons,Reality TV,A gripping tv show exploring themes of survival and identity in Japan.,2024,July,Reality TV,,4
s372,Movie,The Broken Dreams 372,Fatima Johnson,"Sara Garcia, Carlos Patel, Priya Smith, Raj Patel, Hana Park",Spain,12-11-2022,2021,TV-MA,73 min,Action & Adventure,A gripping movie exploring themes of survival and identity in Spain.,2022,November,Action & Adventure,73,
s373,Movie,The Secret Horizon 373,Elena Lee,"Wei Rossi, John Garcia, Sara Silva, Aisha Tanaka, Carlos Silva, John Costa, David Smith",Spain,25-03-2023,2022,TV-MA,138 min,Comedies,A gripping movie exploring themes of survival and identity in Spain.,2023,March,Comedies,138,
s374,Movie,The Last Promise 374,Priya Lee,"John Silva, Yuki Rossi, Yuki Müller, Min Tanaka, Aisha Khan, Aisha Tanaka",Egypt,05-09-2026,2023,TV-14,133 min,"Horror Movies, Independent Movies",A gripping movie exploring themes of survival and identity in Egypt.,2026,September,Horror Movies,133,
s375,TV Show,The Forgotten Rebellion 375,Unknown,"Priya Smith, Maria Silva, Tom Park, John Park, Wei Smith, Sara Tanaka",Turkey,12-11-2026,2025,TV-MA,3 Season,"Anime Series, TV Comedies, TV Action & Adventure",A gripping tv show exploring themes of survival and identity in Turkey.,2026,November,Anime Series,,3
s376,Movie,The Broken Memory 376,Fatima Costa,"Sara Rossi, Tom Rossi, Fatima Garcia, Min Smith, John Khan, Elena Rossi",United States,08-02-2025,2022,TV-MA,177 min,"Children & Family Movies, Horror Movies",A gripping movie exploring themes of survival and identity in United States.,2025,February,Children & Family Movies,177,
s377,Movie,The Secret Promise 377,Wei Silva,"David Garcia, Yuki Johnson, John Costa, Priya Müller, Elena Costa, Min Tanaka, Yuki Müller",United States,01-03-2026,2025,PG-13,82 min,"Dramas, Comedies, Children & Family Movies",A gripping movie exploring themes of survival and identity in United States.,2026,March,Dramas,82,
s378,Movie,The Endless Promise 378,Unknown,"Aisha Smith, Tom Rossi, David Nair",India,09-09-2016,2016,TV-MA,139 min,"Independent Movies, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in India.,2016,September,Independent Movies,139,
s379,Movie,The Eternal Promise 379,Yuki Park,"Elena Silva, Maria Khan, Tom Rossi, John Johnson",United States,02-08-2026,2025,TV-MA,74 min,Independent Movies,A gripping movie exploring themes of survival and identity in United States.,2026,August,Independent Movies,74,
s380,TV Show,The Dark Empire Chronicles 380,Unknown,"Fatima Rossi, Tom Johnson, Sara Costa, Yuki Lee, Anil Kumar, Anil Garcia",Unknown,18-11-2021,2018,TV-MA,8 Seasons,"Crime TV Shows, Reality TV, TV Dramas",A gripping tv show exploring themes of survival and identity in Germany.,2021,November,Crime TV Shows,,8
s381,Movie,The Last Dreams 381,Sara Silva,"Anil Müller, Carlos Tanaka, Carlos Müller, Yuki Johnson, Priya Park",Nigeria,01-10-2021,2021,TV-MA,167 min,"Romantic Movies, Thrillers, Comedies",A gripping movie exploring themes of survival and identity in Nigeria.,2021,October,Romantic Movies,167,
s382,Movie,The Forgotten Horizon 382,Min Müller,"Aisha Khan, Raj Park, Elena Johnson, Raj Lee, Tom Johnson, Tom Lee",Nigeria,11-02-2021,2017,TV-14,91 min,Independent Movies,A gripping movie exploring themes of survival and identity in Nigeria.,2021,February,Independent Movies,91,
s383,Movie,The Endless Kingdom 383,David Garcia,"Yuki Lee, Aisha Tanaka, Elena Müller, Priya Nair, Hana Khan, Fatima Kumar, Yuki Johnson",India,04-08-2016,2015,TV-MA,158 min,"Documentaries, Romantic Movies, Children & Family Movies",A gripping movie exploring themes of survival and identity in India.,2016,August,Documentaries,158,
s384,Movie,The Eternal Storm 384,Elena Silva,"Sara Costa, Priya Müller, Yuki Patel, Yuki Silva",United States,24-10-2026,2024,NR,81 min,"Sci-Fi & Fantasy, Comedies, Romantic Movies",A gripping movie exploring themes of survival and identity in United States.,2026,October,Sci-Fi & Fantasy,81,
s385,Movie,The Broken Legacy 385,Wei Kumar,"Wei Johnson, Elena Tanaka, Min Khan, Aisha Johnson, Anil Patel, Hana Lee, Min Garcia",United States,07-06-2026,2024,TV-PG,123 min,"Horror Movies, Independent Movies",A gripping movie exploring themes of survival and identity in United States.,2026,June,Horror Movies,123,
s386,Movie,The Broken Horizon 386,Priya Müller,"Aisha Khan, Yuki Müller, Wei Khan, Carlos Silva",United States,22-12-2026,2025,TV-PG,167 min,"Thrillers, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in United States.,2026,December,Thrillers,167,
s387,Movie,The Golden Memory 387,Aisha Silva,"Hana Garcia, Fatima Garcia, Raj Khan",United States,07-03-2020,2018,NR,73 min,Horror Movies,A gripping movie exploring themes of survival and identity in United States.,2020,March,Horror Movies,73,
s388,TV Show,The Eternal Memory Chronicles 388,Unknown,"David Johnson, Yuki Nair, Priya Silva",United States,06-09-2016,2015,PG-13,1 Seasons,TV Dramas,A gripping tv show exploring themes of survival and identity in United States.,2016,September,TV Dramas,,1
s389,TV Show,The Last Legacy 389,Unknown,"John Patel, Fatima Rossi, Priya Tanaka, John Costa, David Lee, Tom Costa, Carlos Silva",United States,13-02-2023,2020,TV-14,3 Seasons,TV Mysteries,A gripping tv show exploring themes of survival and identity in United States.,2023,February,TV Mysteries,,3
s390,Movie,The Silent City 390,Sara Park,"David Patel, Aisha Rossi, Carlos Khan",Spain,09-04-2024,2023,TV-14,126 min,"Horror Movies, Dramas",A gripping movie exploring themes of survival and identity in Spain.,2024,April,Horror Movies,126,
s391,Movie,The Broken Promise 391,Anil Park,"Fatima Patel, Tom Khan, Sara Costa, John Patel",South Korea,23-08-2026,2024,PG-13,117 min,"Dramas, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in South Korea.,2026,August,Dramas,117,
s392,Movie,The Last Promise 392,Carlos Khan,"Wei Rossi, David Costa, Aisha Costa, Anil Khan",United Kingdom,01-07-2008,2008,PG-13,120 min,"Horror Movies, Comedies",A gripping movie exploring themes of survival and identity in United Kingdom.,2008,July,Horror Movies,120,
s393,TV Show,The Eternal Promise Chronicles 393,Unknown,"Priya Lee, Aisha Johnson, David Rossi, Raj Costa, Anil Müller",United States,24-08-2021,2016,R,7 Seasons,"TV Action & Adventure, TV Comedies, Crime TV Shows",A gripping tv show exploring themes of survival and identity in United States.,2021,August,TV Action & Adventure,,7
s394,Movie,The Secret Empire 394,Priya Smith,"Carlos Patel, Maria Nair, Aisha Costa, David Rossi",Spain,05-11-2023,2023,TV-14,70 min,"Documentaries, Horror Movies",A gripping movie exploring themes of survival and identity in Spain.,2023,November,Documentaries,70,
s395,TV Show,The Silent Shadows 395,Unknown,"Sara Garcia, Tom Silva, Carlos Kumar, Raj Patel, Carlos Smith, Min Tanaka",Canada,09-03-2013,2008,PG,3 Seasons,"Kids' TV, TV Comedies",A gripping tv show exploring themes of survival and identity in Canada.,2013,March,Kids' TV,,3
s396,TV Show,The Broken Kingdom 396,Unknown,"Wei Johnson, John Kumar, Aisha Costa, Min Nair, Elena Smith",United States,20-07-2024,2023,TV-14,7 Seasons,TV Comedies,A gripping tv show exploring themes of survival and identity in United States.,2024,July,TV Comedies,,7
s397,Movie,The Golden Dreams 397,Hana Johnson,"Yuki Park, Hana Silva, Wei Silva, Maria Kumar",United States,10-05-2021,2018,TV-14,165 min,"Thrillers, Action & Adventure",A gripping movie exploring themes of survival and identity in United States.,2021,May,Thrillers,165,
s398,Movie,The Broken Empire 398,Min Smith,"Elena Garcia, David Park, Tom Müller",India,20-04-2026,2022,TV-Y,127 min,Romantic Movies,A gripping movie exploring themes of survival and identity in India.,2026,April,Romantic Movies,127,
s399,Movie,The Eternal Journey 399,Unknown,"Anil Lee, Carlos Rossi, Sara Johnson",India,23-07-2022,2019,TV-MA,124 min,"Sci-Fi & Fantasy, Horror Movies, Comedies",A gripping movie exploring themes of survival and identity in India.,2022,July,Sci-Fi & Fantasy,124,
s400,Movie,The Last City 400,Tom Khan,"Sara Garcia, Anil Johnson, Wei Khan, Wei Patel, Elena Lee, Min Garcia",United States,24-12-2017,2016,TV-14,173 min,Dramas,A gripping movie exploring themes of survival and identity in United States.,2017,December,Dramas,173,
s401,TV Show,The Golden Journey 401,Unknown,"Maria Rossi, Fatima Park, Sara Silva",United Kingdom,17-12-2023,2022,TV-PG,7 Seasons,"TV Comedies, Romantic TV Shows",A gripping tv show exploring themes of survival and identity in United Kingdom.,2023,December,TV Comedies,,7
s402,Movie,The Secret Dreams 402,Elena Costa,"Min Kumar, Hana Garcia, Anil Tanaka, Wei Kumar",Canada,17-05-2021,2021,TV-PG,110 min,"Action & Adventure, Romantic Movies",A gripping movie exploring themes of survival and identity in Canada.,2021,May,Action & Adventure,110,
s403,Movie,The Golden Legacy 403,Unknown,"Elena Rossi, Elena Smith, Maria Smith, Sara Smith, Hana Nair",United States,23-03-2019,2018,TV-MA,129 min,"Comedies, Children & Family Movies",A gripping movie exploring themes of survival and identity in United States.,2019,March,Comedies,129,
s404,Movie,The Last City 404,Raj Patel,"Wei Silva, Priya Tanaka, Elena Müller, John Lee, Raj Khan, John Silva, Sara Johnson",Germany,24-03-2023,2022,TV-PG,135 min,"Sci-Fi & Fantasy, Documentaries",A gripping movie exploring themes of survival and identity in Germany.,2023,March,Sci-Fi & Fantasy,135,
s405,Movie,The Hidden Memory 405,Fatima Johnson,"David Kumar, Min Lee, Maria Tanaka",United States,01-03-2020,2018,TV-MA,80 min,"Children & Family Movies, Sci-Fi & Fantasy",A gripping movie exploring themes of survival and identity in United States.,2020,March,Children & Family Movies,80,
s406,Movie,The Endless Dreams 406,Tom Smith,"Fatima Garcia, Carlos Costa, Tom Smith, Raj Nair, Hana Garcia, Tom Costa",United States,11-05-2026,2023,TV-Y7,172 min,Comedies,A gripping movie exploring themes of survival and identity in United States.,2026,May,Comedies,172,
s407,Movie,The Secret Dreams 407,Aisha Park,"Maria Lee, John Nair, Sara Patel, Hana Rossi, Min Silva",India,25-11-2024,2022,NR,153 min,Comedies,A gripping movie exploring themes of survival and identity in India.,2024,November,Comedies,153,
s408,TV Show,The Last Promise 408,Unknown,"Aisha Smith, Anil Patel, David Rossi, Carlos Müller, Maria Rossi, Priya Khan",Spain,20-10-2026,2025,TV-MA,7 Seasons,"Romantic TV Shows, Crime TV Shows",A gripping tv show exploring themes of survival and identity in Spain.,2026,October,Romantic TV Shows,,7
s409,Movie,The Last Promise 409,Unknown,"Anil Patel, John Patel, Aisha Silva",India,05-05-2010,2010,TV-PG,86 min,"Horror Movies, Documentaries, Thrillers",A gripping movie exploring themes of survival and identity in India.,2010,May,Horror Movies,86,
s410,Movie,The Eternal Promise 410,Raj Smith,"Wei Costa, Wei Nair, Tom Kumar, Priya Silva, Yuki Lee, Min Costa",South Korea,24-11-2026,2025,TV-Y7,142 min,"Romantic Movies, Horror Movies",A gripping movie exploring themes of survival and identity in South Korea.,2026,November,Romantic Movies,142,
s411,Movie,The Hidden Legacy 411,Fatima Nair,"Aisha Patel, Raj Kumar, Tom Smith",India,26-10-2025,2024,TV-14,103 min,"Action & Adventure, Documentaries",A gripping movie exploring themes of survival and identity in India.,2025,October,Action & Adventure,103,
